Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
South Africa,ZAF,1984,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
South Africa,ZAF,1983,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
South Africa,ZAF,1982,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
South Africa,ZAF,1981,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
South Africa,ZAF,1980,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
South Africa,ZAF,1979,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
South Africa,ZAF,1978,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
South Africa,ZAF,1977,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
South Africa,ZAF,1976,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
South Africa,ZAF,1975,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
South Africa,ZAF,1974,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
South Africa,ZAF,1973,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
South Africa,ZAF,1972,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
South Africa,ZAF,1971,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
South Africa,ZAF,1970,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
South Africa,ZAF,2022,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2021,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2020,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2019,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2018,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2017,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2016,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2015,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2014,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2013,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2012,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2011,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2010,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2009,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2008,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2007,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2006,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2005,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2004,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2003,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2002,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2001,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,2000,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
South Africa,ZAF,1999,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1998,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1997,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1996,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1995,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1994,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1993,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1992,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1991,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1990,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1989,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1988,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1987,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1986,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1985,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1984,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1983,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1982,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1981,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1980,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1979,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1978,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1977,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1976,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1975,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1974,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1973,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1972,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1971,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,1970,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,0
South Africa,ZAF,2022,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,1
South Africa,ZAF,2021,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,1
South Africa,ZAF,2020,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,1
South Africa,ZAF,2019,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,1
South Africa,ZAF,2018,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,1
South Africa,ZAF,2017,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,1
South Africa,ZAF,2016,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,1
South Africa,ZAF,2015,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,1
South Africa,ZAF,2014,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,1
South Africa,ZAF,2013,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,1
South Africa,ZAF,2012,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,1
South Africa,ZAF,2011,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,2010,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,2009,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,2008,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,2007,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,2006,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,2005,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,2004,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,2003,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,2002,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,2001,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,2000,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1999,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1998,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1997,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1996,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1995,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1994,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1993,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1992,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1991,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1990,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1989,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1988,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1987,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1986,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1985,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1984,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1983,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1982,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1981,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1980,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1979,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1978,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1977,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1976,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1975,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1974,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1973,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1972,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1971,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,1970,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
South Africa,ZAF,2022,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2021,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2020,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2019,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2018,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2017,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2016,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2015,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2014,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2013,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2012,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2011,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2010,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2009,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2008,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2007,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2006,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2005,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2004,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2003,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2002,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
South Africa,ZAF,2001,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
